timestamp_utc,data_age_min,truck_status,estimated_liters,estimated_gallons,estimated_pct,sensor_pct,sensor_liters,sensor_gallons,sensor_ema_pct,ecu_level_pct,model_level_pct,confidence_indicator,consumption_lph,consumption_gph,idle_method,idle_mode,mpg_current,speed_mph,rpm,hdop,altitude_ft,coolant_temp_f,odometer_mi,odom_delta_mi,drift_pct,drift_warning,anchor_detected,anchor_type,static_anchors_total,micro_anchors_total,refuel_events_total,refuel_gallons,flags
2025-12-03 09:47:48,2.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,91.9,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:49:48,0.8,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:49:48,2.7,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:51:48,0.8,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:51:48,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:51:48,2.1,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:53:48,0.8,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:53:48,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:55:48,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,105.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:55:48,1.1,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,,105.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:57:48,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.90,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:57:48,1.1,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.90,108.3,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:59:48,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,101.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 09:59:48,1.1,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,101.7,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:01:48,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,105.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:01:48,1.1,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.80,105.0,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
2025-12-03 10:03:48,1.0,OFFLINE,0.00,0.00,0.00,,,,,,0.00,SIN SENSOR,0.00,0.00,NOT_IDLE,ENGINE_OFF,,,,0.70,98.4,,,0.000,0.00,NO,NO,AnchorType.NONE,0,0,0,,
